source,destination,description
672,716,"[""{{i|Keeper's Sack}}: Because shop items no longer cost coins, stat bonuses are no longer gained from buying shop items, but they are gained from Devil Deals.""]"
672,602,['{{I|Member card}}: Items in the secret shop can cost two heart containers.']
672,586,['{{I|The Stairway}}: Affects Angel Shops the same way it does regular shops.']
672,64,['{{I|Steam Sale}}: Devil Deals will have their price reduced. Shop items will cost the same amount of health.']
674,161,"[""{{i|Ankh}} / {{t|Broken Ankh}} / {{i|Judas' Shadow}}: Soul hearts given on respawn cannot recharge Spirit Shackles.""]"
674,311,"[""{{i|Ankh}} / {{t|Broken Ankh}} / {{i|Judas' Shadow}}: Soul hearts given on respawn cannot recharge Spirit Shackles.""]"
674,577,['{{i|Damocles}} / {{I|Plan C}} / {{P|Suicide King}}: Ignores Spirit Shackles and fully kills Isaac.']
674,475,['{{i|Damocles}} / {{I|Plan C}} / {{P|Suicide King}}: Ignores Spirit Shackles and fully kills Isaac.']
677,313,['{{i|Holy Mantle}}: The shield will activate before Astral Projection.']
677,475,['{{i|Plan C}}: Will instantly kill Isaac without triggering the ghost effect.']
677,562,['{{i|Rock Bottom}}: Does not preserve the tears and speed bonus Isaac receives after activating Astral Projection.']
677,674,['{{i|Spirit Shackles}}: This item will not activate if Isaac received lethal damage when Astral Projection activated.']
678,222,"['{{i|Anti-Gravity}}: Fetuses will begin stuck in-place as expected, but will ignore this behavior if there are nearby enemies, in which case they will home in and chase them. Range ""lifetime"" is still ticking during the stuck time unlike normal tears, making them markedly harder to use and shorter lasting.']"
678,247,['{{I|BFFS!}}: No effect.']
678,168,['{{i|Epic Fetus}}: Overrides C Section  making Epic Fetus the only item in the game that can override it.']
678,462,"[""{{I|Eye of Belial}}: Fetuses' appearances change into Eye of Belial tears when passing through an enemy, but they retain their effects.""]"
678,257,"['{{I|Fire Mind}}: The fetuses can explode and leave fires before they run out of [[Range]], which can result in inflicting less damage.']"
678,540,['{{i|Flat Stone}}: Fetuses only bounce after going rather far or damaging enemies for long enough.']
678,637,"['{{I|Knockout Drops}}: Fetuses affected by it have the appearance of a fist, but they retain their effects.']"
678,532,"['{{I|Lachryphagy}}: Burst tears appear to be fetuses, but they do not retain [[Homing]] or [[Piercing]] effect from C Section.']"
678,431,"[""{{i|Multidimensional Baby}}: Fetuses' appearances change into normal tears when passing through Multidimensional Baby, but they retain their effects.""]"
678,529,"[""{{I|Pop!}}: Fetuses' movements do not extend their lifespan, it is still limited by Range. Fetuses do not fall after bouncing off of each other 8 times.""]"
678,220,"[""{{I|Sad Bombs}} / {{I|Tammy's Head}}: Fires normal tears.""]"
678,38,"[""{{I|Sad Bombs}} / {{I|Tammy's Head}}: Fires normal tears.""]"
678,383,['{{I|Tear Detonator}}: Fetuses split into normal tears.']
684,247,['{{i|BFFS!}}: No effect.']
684,536,['{{i|Sacrificial Altar}}: Ghosts cannot be sacrificed.']
689,664,"['{{i|Binge Eater}}: Adds a random food item to the cycle, for a total of 6 items on the cycling pedestal. Only the pedestals generated after picking up Binge Eater will be affected.']"
689,622,"['{{i|Genesis}}: If Glitched Crown is picked up during the item sequence, the effect will start on the second item after grabbing Glitched Crown.']"
691,485,['{{i|Crooked Penny}}/{{i|Diplopia}}: No effect. The chance of quality 2 items being rerolled does not increase.']
691,347,['{{i|Crooked Penny}}/{{i|Diplopia}}: No effect. The chance of quality 2 items being rerolled does not increase.']
691,712,['{{i|Lemegeton}}: Generated items are affected by Sacred Orb.']
694,212,"[""{{i|Guppy's Collar}}: Guppy's collar has a chance to respawn Isaac with an extra half soul heart on death, even if Isaac has already reached 12 broken hearts.""]"
694,475,['{{i|Plan C}}/ {{p|Suicide King}}: Upon use no broken hearts are gained and Isaac dies.']
697,247,"[""{{i|BFFS!}}: Will increase the fetus' size, although it has no effect after the transformation happens.""]"
697,357,['{{i|Box of Friends}}: No effect.']
697,711,"['If {{C|Tainted Lazarus}} has used {{I|Flip}} after the boss has been cloned, it will not drop an additional item.', ['After defeating the boss and gaining the item, it may spawn another item of the current pool on the next flip.']]"
698,168,"[""{{I|Epic Fetus}}:  Each familiar will fire a missile from a two additional crosshairs. '''Not Recommended''', as the twisted pair crosshairs are not synced to Isaac's crosshair and move at a much slower rate, making self damage much more likely as the additional crosshairs will struggle to make distance from Isaac.""]"
698,600,"['{{i|Eye Drops}}: The familiars do not have the staggered attack, stat bonuses still apply.']"
698,450,"[""{{I|Eye of Greed}} The two familiars will also fire coin tears which spend Isaac's coins. Their shot counter is independent from Isaac's.""]"
698,536,"['{{i|Sacrificial Altar}}: Only 1 item pedestal is spawned for their sacrifice, unless they were spawned through {{I|Cambion Conception}}, in which case they will count for two.']"
698,412,"['{{i|Sacrificial Altar}}: Only 1 item pedestal is spawned for their sacrifice, unless they were spawned through {{I|Cambion Conception}}, in which case they will count for two.']"
700,622,"[""{{i|Genesis}}: The consumable pool is reset when Genesis is used, so if it's re-obtained after using Genesis, the previously stored consumable types won't be activated.""]"
701,199,"[""{{t|Gilded Key}} / {{t|The Left Hand}} / {{i|Mom's Key}} / {{t|Poker Chip}}: No effect.""]"
708,245,['{{I|20/20}}: Isaac will still fire from both eyes.']
708,254,['{{I|Blood Clot}}/{{I|Chemical Peel}}/{{I|The Peeper}}/{{I|Stye}}: Isaac has a 50% chance of firing tears with respective effect each shot.']
708,154,['{{I|Blood Clot}}/{{I|Chemical Peel}}/{{I|The Peeper}}/{{I|Stye}}: Isaac has a 50% chance of firing tears with respective effect each shot.']
708,155,['{{I|Blood Clot}}/{{I|Chemical Peel}}/{{I|The Peeper}}/{{I|Stye}}: Isaac has a 50% chance of firing tears with respective effect each shot.']
708,731,['{{I|Blood Clot}}/{{I|Chemical Peel}}/{{I|The Peeper}}/{{I|Stye}}: Isaac has a 50% chance of firing tears with respective effect each shot.']
708,600,"['{{I|Eye drops}}: Tears are no longer staggered, but increased fire rate remains.']"
708,152,"['{{I|Technology 2}}: Isaac no longer fires tears, he instead fires {{I|Technology}} lasers out of his right eye, alongside the Technology 2 beam.']"
708,68,"['{{I|Technology 2}}: Isaac no longer fires tears, he instead fires {{I|Technology}} lasers out of his right eye, alongside the Technology 2 beam.']"
708,358,['{{I|The Wiz}}: Isaac will still fire from his left eye.']
716,64,"['{{i|Steam Sale}}: As items/pickups cost less money, Isaac will gain fewer stats for making the same purchases.']"
721,710,['{{i|Bag of Crafting}}: Recipes are not glitched.']
721,664,"['{{i|Binge Eater}}: Functions as intended, cycling pedestals between a glitched item and an HP up item.']"
721,584,['{{I|Book of Virtues}}: Glitched actives spawn random wisps upon use.']
721,628,"[""{{I|Death Certificate}}: TMTRAINER will not apply to Death Certificate's items.""]"
721,347,['{{I|Diplopia}}: Glitched items are copied normally. Pedestals spawned before acquiring TMTRAINER will duplicate into a glitched item.']
721,566,['{{I|Dream Catcher}}: Cannot identify glitched items.']
721,712,"[""{{I|Lemegeton}}: Spawns wisps of glitched items. All wisps look like {{I|The Sad Onion}}, but this is purely aesthetic. The wisps do not have any items' effects.""]"
721,1,"[""{{I|Lemegeton}}: Spawns wisps of glitched items. All wisps look like {{I|The Sad Onion}}, but this is purely aesthetic. The wisps do not have any items' effects.""]"
721,642,['{{I|Magic Skin}}: All summoned items will be glitched. Magic Skin cannot replace future glitched items after being left behind.']
721,258,"['{{i|Missing No.}}: Can reroll TMTRAINER, but not any previously acquired glitched items.']"
721,723,['{{i|Spindown Dice}}: Glitch items will disappear if rerolled.']
724,347,['[[Cards_and_Runes#Playing_Cards|Ace Cards]] / {{i|Diplopia}} / {{i|D1}} / {{P|Rune of Jera}}: Converted/duplicated hearts will not disappear.']
724,476,['[[Cards_and_Runes#Playing_Cards|Ace Cards]] / {{i|Diplopia}} / {{i|D1}} / {{P|Rune of Jera}}: Converted/duplicated hearts will not disappear.']
724,480,['{{i|Compost}}: The temporary heart will be converted into a [[Familiar#Blue_Flies|Blue Fly]][[Familiar#Blue_Spiders|/Spider]].']
724,166,['{{i|D20}} / {{i|GB Bug}}: Rerolled hearts will still disappear.']
724,405,['{{i|D20}} / {{i|GB Bug}}: Rerolled hearts will still disappear.']
724,352,"['{{i|Glass Cannon}}: Spawns two more full red hearts when Glass Cannon breaks, regardless of how much health was lost to it.']"
724,148,"['{{c|Keeper}} / {{c|Tainted Keeper}}: Spawns blue flies upon getting hit, essentially granting them the same effect as {{i|Infestation}}.']"
724,186,"['{{i|Blood Rights}} / {{i|Razor Blade}}: Damage taken to use the item also spawns hearts, reducing the cost of using them.']"
724,126,"['{{i|Blood Rights}} / {{i|Razor Blade}}: Damage taken to use the item also spawns hearts, reducing the cost of using them.']"
724,301,['{{i|Cancer}} / [[Pills|Percs!]] pill / {{I|The Wafer}}: Damage sources that spawn full red hearts will still spawn a full red heart despite the cost being reduced to half a heart.']
724,108,['{{i|Cancer}} / [[Pills|Percs!]] pill / {{I|The Wafer}}: Damage sources that spawn full red hearts will still spawn a full red heart despite the cost being reduced to half a heart.']
724,671,['{{i|Candy Heart}} / {{i|Immaculate Conception}}: The hearts will count toward gaining stat boosts/familiars.']
724,413,['{{i|Candy Heart}} / {{i|Immaculate Conception}}: The hearts will count toward gaining stat boosts/familiars.']
724,486,"['{{i|Dull Razor}}: Can be used to spawn full red hearts for Isaac to pick up. Ideally, this should be done in a confined space so Isaac can easily pick up the heart.']"
724,312,"[""{{i|Maggy's Bow}}: Doubles the healing received from the hearts spawned.""]"
724,53,"['{{i|Magneto}} / {{t|Super Magnet}}: Will immediately start pulling the dropped hearts to Isaac, breaking their momentum and making collection much easier.']"
726,149,"[""{{i|Ipecac}}: The sneeze causes an explosion. The explosion deals additional damage equal to 3x Isaac's damage +10 and will not hurt Isaac.""]"
727,47,"[""{{i|Doctor's Remote}}/{{i|Epic Fetus}}: No effect.""]"
727,168,"[""{{i|Doctor's Remote}}/{{i|Epic Fetus}}: No effect.""]"
580,647,"['{{i|4.5 volt}}: Usually generates fewer than 1 charge per room, as Red Rooms are always 1x1.']"
580,602,['{{i|Member card}}: The trap door will always lead to the same special room as the regular {{r|Shop}}.']
580,477,"['{{I|Void}}: Door outlines will no longer appear, making the Red Key useless in most cases. However, if red rooms become visible another way, such as by holding {{p|Cracked Key}} or {{p|Soul of Cain}}, the Red Key will function again.']"
580,356,['{{I|Car Battery}}: No effect.']
585,647,['{{i|4.5 Volt}} / {{i|9 Volt}} / [[48 Hour Energy]] / {{i|The Battery}} / {{i|Battery Pack}} / {{i|Car Battery}} / {{t|Charged Penny}} / {{i|Habit}} / {{i|Jumper Cables}} : No effect.']
585,116,['{{i|4.5 Volt}} / {{i|9 Volt}} / [[48 Hour Energy]] / {{i|The Battery}} / {{i|Battery Pack}} / {{i|Car Battery}} / {{t|Charged Penny}} / {{i|Habit}} / {{i|Jumper Cables}} : No effect.']
585,63,['{{i|4.5 Volt}} / {{i|9 Volt}} / [[48 Hour Energy]] / {{i|The Battery}} / {{i|Battery Pack}} / {{i|Car Battery}} / {{t|Charged Penny}} / {{i|Habit}} / {{i|Jumper Cables}} : No effect.']
585,603,['{{i|4.5 Volt}} / {{i|9 Volt}} / [[48 Hour Energy]] / {{i|The Battery}} / {{i|Battery Pack}} / {{i|Car Battery}} / {{t|Charged Penny}} / {{i|Habit}} / {{i|Jumper Cables}} : No effect.']
585,356,['{{i|4.5 Volt}} / {{i|9 Volt}} / [[48 Hour Energy]] / {{i|The Battery}} / {{i|Battery Pack}} / {{i|Car Battery}} / {{t|Charged Penny}} / {{i|Habit}} / {{i|Jumper Cables}} : No effect.']
585,156,['{{i|4.5 Volt}} / {{i|9 Volt}} / [[48 Hour Energy]] / {{i|The Battery}} / {{i|Battery Pack}} / {{i|Car Battery}} / {{t|Charged Penny}} / {{i|Habit}} / {{i|Jumper Cables}} : No effect.']
585,520,['{{i|4.5 Volt}} / {{i|9 Volt}} / [[48 Hour Energy]] / {{i|The Battery}} / {{i|Battery Pack}} / {{i|Car Battery}} / {{t|Charged Penny}} / {{i|Habit}} / {{i|Jumper Cables}} : No effect.']
585,296,['{{i|Converter}}: Cannot use charges stored in Alabaster Box.']
585,292,"[""{{t|Devil's Crown}} / {{i|Satanic Bible}}: The extra Devil items will count as taking a deal, lowering Alabaster Box's payout.""]"
585,78,"[""{{c|Keeper}} / {{C|Tainted Keeper}}: Though Keeper cannot encounter Soul Hearts normally, it is possible to charge the Alabaster Box by having something that adds them directly to health, such as Schoolbag with {{i|Book of Revelations}} or {{i|Dream Catcher}}, purchasing soul hearts spawned by {{I|Keeper's Box}}, or playing in [[Co-op]] alongside someone not playing as Keeper.""]"
585,566,"[""{{c|Keeper}} / {{C|Tainted Keeper}}: Though Keeper cannot encounter Soul Hearts normally, it is possible to charge the Alabaster Box by having something that adds them directly to health, such as Schoolbag with {{i|Book of Revelations}} or {{i|Dream Catcher}}, purchasing soul hearts spawned by {{I|Keeper's Box}}, or playing in [[Co-op]] alongside someone not playing as Keeper.""]"
585,719,"[""{{c|Keeper}} / {{C|Tainted Keeper}}: Though Keeper cannot encounter Soul Hearts normally, it is possible to charge the Alabaster Box by having something that adds them directly to health, such as Schoolbag with {{i|Book of Revelations}} or {{i|Dream Catcher}}, purchasing soul hearts spawned by {{I|Keeper's Box}}, or playing in [[Co-op]] alongside someone not playing as Keeper.""]"
585,534,"[""{{i|Schoolbag}}: Picked up Soul Hearts are consumed by Alabaster Box, even if it's in the second slot.""]"
585,205,"['{{i|Sharp Plug}}: Takes up to 6 full hearts if possible without giving charge, even when having Soul Hearts.']"
604,431,['{{i|Multidimensional Baby}}: Rocks thrown through the baby will split into two tears.']
611,116,"['{{I|9 Volt}}: The first bar gains an automatic recharge, but the further bars will not be affected.']"
611,477,"[""{{i|Void}}: '''Very poor combination.''' Absorbing Larynx and using it through Void will cause Isaac to only perform the 1-charge version regardless of how many times he has taken damage or how many charges Void has, resulting in minimal damage.""]"
623,373,"[""{{I|Dead Eye}}: Keys thrown will contribute to Dead Eye's damage modifier.""]"
623,665,"[""{{i|Guppy's Eye}}: There will be no overlay on enemies that would drop pickups on death.""]"
623,380,"['{{i|Pay to Play}}: The key cannot unlock doors that originally were accessible by keys, but can still open chests and open secret room doors.']"
625,584,['{{I|Book of Virtues}}: Spawns a basic wisp.']
628,664,['{{i|Binge Eater}}: Item pedestals will not swap between their set item and a meal item.']
628,584,"['{{i|Book of Virtues}}: Spawns a single, regular wisp with no special properties.']"
628,577,"[""{{i|Damocles}}: No effect; Damocles doesn't duplicate the item pedestals in any room.""]"
628,689,['{{i|Glitched Crown}}: No effect; items will not cycle through multiple items.']
628,488,"['{{i|Metronome}}: Can invoke the effect of Death Certificate as normal, even if it is not unlocked.']"
628,580,"[""{{i|Red Key}}: Using the Red Key in this area has a chance of spawning special rooms from {{s|Home}}. If Mom's bedroom is spawned and Isaac sleeps in the bed, the cutscene usually preceding the {{E|Dogma}} fight will play, but nothing will change.""]"
