source,destination,description
678,401,"- Explosivo: Some Fetuses stick to enemies, expand then explode. However, they do not inflict their contact damage while sticking.<br>&emsp;- Explosivo + Mom's Knife: The knives from fetuses with Explosivo's effect create exploding tears for each damaging tick. The explosions from a knife deal 60 + half of the fetus' damage which held it.<br>&emsp;- Explosivo + Berserk! / Spirit Sword / {{C|The Forgotten}} / {{C|Tainted Forgotten}}: The clubs/swords from fetuses with Explosivo's effect create exploding tears for each damaged enemy from their attack. The explosions from a club/sword deal 60 + the damage its attack dealt.<br>&emsp;- Explosivo + Technology: The lasers from fetuses with Explosivo's effect create exploding tears for each damaged enemy from their attack. The tears inherit the fetuses' property including laser attacks, which can create another tears. The tears from a laser deal 60 + the laser's damage they originated, and their lasers deal the same as the lasers they originated. Fetuses can fire lasers while sticking to an enemy and spin, while tears do not spin.<br>&emsp;- Explosivo + Tech X: The laser rings from fetuses with Explosivo's effect create exploding tears for each damaging tick. The explosions from a ring deal 60 + the ring's damage.<br>"
678,331,"- Godhead: Fetuses have a glowing aura around them, but the aura cannot damage the enemy in contact with the fetuses.<br>"
678,531,- Haemolacria: Fetuses explode into a burst of tears when they hit the ground.<br>
678,149,"- Ipecac: The fetuses explode on impact dealing its contact damage, which is often massively increased from the item.<br>"
678,494,- Jacob's Ladder: Fetuses zap nearby enemies.<br>
678,374,"- Luck-based tear effects (e.g. Holy Light / Knockout Drops): If a fetus has the effect, the fetus cause the effect for each damaging tick.<br>&emsp;- Little Horn: Still only two hands can appear at once.<br>&emsp;- Ocular Rift: The rifts spawn only once per fetus.<br>&emsp;- Luck-based tear effects + Mom's Knife: If a fetus has the effect, the knife also causes the effect for each damaging tick. If not, the knife has chance to cause the effect based on Isaac's Luck for each damaging tick.<br>&emsp;- Luck-based tear effects + Berserk! / Spirit Sword / Technology / {{C|The Forgotten}} / {{C|Tainted Forgotten}}: If a fetus has the effect, each attack also causes the effect.<br>&emsp;- Luck-based tear effects + Tech X: If a fetus has the effect, the laser ring also causes the effect for each damaging tick.<br>"
678,637,"- Luck-based tear effects (e.g. Holy Light / Knockout Drops): If a fetus has the effect, the fetus cause the effect for each damaging tick.<br>&emsp;- Little Horn: Still only two hands can appear at once.<br>&emsp;- Ocular Rift: The rifts spawn only once per fetus.<br>&emsp;- Luck-based tear effects + Mom's Knife: If a fetus has the effect, the knife also causes the effect for each damaging tick. If not, the knife has chance to cause the effect based on Isaac's Luck for each damaging tick.<br>&emsp;- Luck-based tear effects + Berserk! / Spirit Sword / Technology / {{C|The Forgotten}} / {{C|Tainted Forgotten}}: If a fetus has the effect, each attack also causes the effect.<br>&emsp;- Luck-based tear effects + Tech X: If a fetus has the effect, the laser ring also causes the effect for each damaging tick.<br>"
678,114,"- Mom's Knife: Fetuses hold small knives in their front, causing extra damage. The knife deals twice of Isaac's Damage just as when it is held by Isaac and their size scales with the fetuses' size. Any additional copy of the item causes Isaac to shoot more fetuses.<br>&emsp;- Mom's Knife + Proptosis: The knives shrink along with the fetuses, but they retain their tripled damage.<br>&emsp;- Mom's Knife + Brimstone: Instead of a barrage of knives, fires a normal Brimstone beam alongside knife-carrying fetuses.<br>"
678,553,"- Mucormycosis: Some Fetuses stick to enemies, expand then burst. However, they do not inflict their contact damage while sticking. Unlike normal spores, the fetuses from the burst can home into the enemy they burst from.<br>&emsp;- Mucormycosis + Mom's Knife: The knives from fetuses with Mucormycosis' effect create spores for each damaging tick. Their knives deal twice of Isaac's Damage, same as the ones they originated.<br>&emsp;- Mucormycosis + Berserk! / Spirit Sword / {{C|The Forgotten}} / {{C|Tainted Forgotten}}: The clubs/swords from fetuses with Mucormycosis' effect create spores for each damaged enemy from their attack. The fetuses from the burst also hold clubs/swords which are able to create another wave of spores. The damage of attacks are calculated based on half of the spores' flat 3.5 damage.<br>&emsp;&emsp;- Berserk! / {{C|The Forgotten}}: Their swings deal 10.5 damage.<br>&emsp;&emsp;- {{C|Tainted Forgotten}}: Their swings deal 8.4 damage.<br>&emsp;&emsp;- Spirit Sword: Their swing attacks/spin attacks/projectiles deal 8.75/24/11 damage.<br>&emsp;- Mucormycosis + Technology: The lasers from fetuses with Mucormycosis' effect create spores for each damaged enemy from their attack. The spores inherit the fetuses' property including laser attacks, which can create another spores. The fetuses from the burst also has laser attacks which are able to create another wave of spores. Their laser attacks deal 3.5 damage, based on the spores' flat 3.5 damage. Fetuses can fire lasers while sticking to an enemy and spin, while spores do not spin.<br>&emsp;- Mucormycosis + Tech X: The laser rings from fetuses with Mucormycosis' effect create spores for each damaging tick. The fetuses from the burst are also surrounded by laser rings which are able to create another wave of spores. Their rings deal 1.75 damage, based on half of the spores' flat 3.5 damage.<br>"
678,5,"- My Reflection: Fetuses travel a short distance, then reverse direction and return to Isaac.<br>"
678,104,- The Parasite: Fetuses fire short-ranged tears constantly while in contact with an enemy.<br>
678,461,- Parasitoid: Parasitoid fetuses spawn spiders/flies and slowing creep with every hit on an enemy.<br>
678,169,- Polyphemus: Grants +5 flat damage with no fire rate down.<br>
678,459,"- Sinus Infection: Some Fetuses stick to enemies. However, they only do the Sinus Infection damage ticking and often result in dealing much less damage.<br>&emsp;- Sinus Infection + Mom's Knife: The knives from fetuses Sinus Infection's effect create boogers for each damaging tick. The boogers from a knife deal half of the fetus' damage which held it per tick.<br>&emsp;- Sinus Infection + Berserk! / Spirit Sword / {{C|The Forgotten}} / {{C|Tainted Forgotten}}: The clubs/swords from fetuses with Sinus Infection's effect create boogers for each damaged enemy from their attack. The boogers from a club/sword deal half of the fetus' damage which held it per tick.<br>&emsp;- Sinus Infection + Technology: The lasers from fetuses with Sinus Infection's effect create boogers for each damaged enemy from their attack. The boogers inherit the fetuses' property including laser attacks, which can create another boogers. The boogers from a laser deal the laser's damage, so does their lasers. Fetuses can fire lasers while sticking to an enemy and spin, while boogers do not spin.<br>&emsp;- Sinus Infection + Tech X: The laser rings from fetuses Sinus Infection's effect create boogers for each damaging tick. The boogers from a ring deal the ring's damage per tick.<br>"
678,579,"- Spirit Sword: Fetuses hold small swords and repeat the swing attack and the charged spin attack as they travel. The damage calculation is based on half of the fetus' damage. On base Range, they have just enough time to perform the attacks twice. The sword's size scales with the fetus' size.<br>&emsp;- Spirit Sword + Berserk! / Mom's Knife / {{C|The Forgotten}} / {{C|Tainted Forgotten}}: The fetuses hold swords and do not benefit from the others.<br>&emsp;- Spirit Sword + Proptosis: Although the attacks' damages diminish along with the fetus, the projectile from the sword does not lose its damage over range.<br>"
678,244,- Tech.5 / Technology 2: Both fire at the same time.<br>
678,152,- Tech.5 / Technology 2: Both fire at the same time.<br>
678,524,- Technology Zero: Fetuses are connected with electricity.<br>
678,395,"- Tech X: Fetuses are surrounded by a laser ring that deals half of their damage. The ring's size scales with the fetus' size.<br>&emsp;- Tech X + Brimstone: The laser rings do not change into brimstone rings. The Brimstone has no effect unless combined with other additional items.<br>&emsp;- Tech X + Proptosis: The rings shrink along with the fetuses, but they retain their tripled damage.<br>"
678,68,"- Technology: Fetuses rapidly shoot a short-ranged laser based on their damage when facing enemies.<br>&emsp;- Technology + Cricket's Body: Split tears created from the end of the laser inherit the effects of fetus tears including laser attacks from Technology, but they do not create another split tears.<br>&emsp;- Technology + Lachryphagy: Fetuses can feed on either other fetuses or Lachryphagy tears which their laser attacks create. Fed fetuses shoot stronger lasers, creating powerful Lachryphagy tears.<br>&emsp;- Technology + Pop!: Pop! tears created from the end of the laser inherit the effects of fetus tears including laser attacks from Technology, which can create another Pop! tears.<br>&emsp;- Technology + Proptosis: Although the laser's damage diminishes along with the fetus, it does not lose its damage over range.<br>&emsp;- Technology + Spirit Sword: Fetuses hold lightsabers and perform laser attacks and enhanced sword attacks separately, causing more damage.<br>"
680,705,"- Dark Arts: The corn Isaac poops out can be sliced, giving Isaac an insane damage up in seconds.<br>"
680,726,- Hemoptysis: Enemies hit by the sneeze will gain a curse that increases the damage the poop beam deals to 2x and +3 flat damage. Enemies who die to the poop beam under the curse will damage and spread the curse to nearby enemies.<br>
680,149,- Ipecac: The poop beam will unleash a barrage of explosions at the end of it.<br>
680,532,"- Lachryphagy: Spawns a large amount of tears at the end of the poop beam, heavily increasing Isaac's damage output.<br>"
680,5,- My Reflection: Causes the poop beam range behind Isaac to become significantly increased as well as having a short range similar to Azazel's beam in front of him. This greatly eases the use of this item allowing for high DPS.<br>
680,104,- The Parasite: The poop beam splits into two horizontal beams meaning less risk for Isaac and a bigger area for enemies to be hit.<br>
680,572,"- Eye of the Occult: Makes the poop beam fire towards the crosshair, extending the possible range of the beam.<br>"
683,247,- BFFS!: Doubles the bones' size and damage.<br>
683,655,- Spin to Win: Boosts the bones' damage while spinning even though there's no visual tell of the effect.<br>
690,300,- Aries: Retains the chance to bounce enemies while preventing damage simultaneously.<br>
690,58,- Book of Shadows / Unicorn Stump: Can be used as a powerful offensive item since Isaac can still bounce off enemies while invincible.<br>
690,298,- Book of Shadows / Unicorn Stump: Can be used as a powerful offensive item since Isaac can still bounce off enemies while invincible.<br>
690,457,- Cone Head / Host Hat / Infamy: Offers an additional chance to negate damage.<br>
690,375,- Cone Head / Host Hat / Infamy: Offers an additional chance to negate damage.<br>
